1960	4	1
1968	4	1
1981	4	1
2029	4	1
2031	4	1
2088	4	1
2139	4	1
2141	4	1
2223	4	1
2248	4	1
2257	4	1
2270	4	1
2274	4	1
2275	4	1
2529	4	1
2639	4	1
2693	4	1
2734	4	2
3153	4	1
1	5	1
3	5	1
5	5	1
7	5	1
10	5	1
14	5	1
17	5	2
19	5	2
21	5	2
26	5	2
28	5	1
32	5	1
38	5	2
42	5	1
44	5	1
49	5	2
59	5	2
67	5	2
68	5	1
73	5	1
74	5	1
79	5	2
88	5	1
90	5	1
91	5	1
93	5	1
96	5	1
100	5	1
107	5	1
108	5	1
110	5	1
111	5	2
127	5	2
128	5	2
129	5	2
136	5	1
137	5	1
140	5	1
147	5	1
148	5	1
152	5	1
153	5	1
155	5	1
156	5	1
158	5	1
164	5	2
165	5	2
168	5	1
175	5	1
178	5	1
181	5	1
182	5	1
183	5	1
188	5	1
199	5	2
203	5	2
204	5	1
205	5	1
206	5	1
207	5	1
216	5	1
217	5	1
221	5	1
231	5	1
234	5	1
235	5	1
239	5	2
241	5	1
242	5	1
244	5	1
245	5	1
246	5	1
247	5	2
250	5	1
254	5	1
255	5	2
256	5	1
265	5	1
275	5	1
276	5	1
277	5	1
279	5	1
281	5	1
291	5	1
297	5	1
299	5	1
302	5	1
309	5	1
313	5	1
318	5	2
320	5	1
321	5	1
322	5	1
326	5	1
332	5	1
333	5	1
339	5	1
344	5	1
345	5	1
349	5	1
350	5	4
352	5	1
353	5	1
359	5	2
363	5	1
367	5	1
368	5	1
369	5	1
373	5	1
379	5	1
381	5	1
384	5	1
385	5	2
388	5	1
392	5	2
393	5	1
396	5	1
407	5	1
409	5	1
414	5	2
417	5	1
420	5	1
423	5	1
424	5	1
427	5	1
432	5	1
438	5	1
440	5	1
441	5	1
445	5	2
447	5	1
455	5	1
458	5	1
462	5	1
466	5	1
467	5	1
469	5	1
470	5	1
480	5	1
481	5	1
490	5	1
491	5	3
493	5	1
500	5	1
501	5	1
506	5	1
517	5	1
520	5	1
521	5	1
527	5	1
530	5	1
532	5	1
533	5	1
537	5	1
544	5	1
545	5	1
553	5	1
555	5	1
556	5	1
559	5	1
561	5	1
566	5	1
568	5	1
573	5	1
577	5	1
579	5	1
580	5	1
585	5	1
594	5	1
597	5	1
599	5	1
600	5	1
609	5	1
610	5	3
618	5	1
619	5	1
623	5	1
624	5	1
629	5	1
630	5	1
633	5	1
634	5	1
635	5	1
636	5	1
639	5	1
640	5	1
645	5	1
649	5	1
651	5	1
654	5	1
658	5	2
659	5	1
660	5	1
669	5	1
672	5	1
673	5	1
674	5	1
675	5	1
676	5	1
681	5	1
683	5	1
685	5	1
686	5	1
687	5	1
691	5	1
695	5	1
697	5	1
698	5	1
701	5	1
705	5	1
706	5	3
709	5	2
714	5	1
717	5	1
722	5	1
723	5	1
724	5	2
725	5	1
727	5	1
733	5	1
735	5	1
741	5	1
742	5	1
743	5	1
744	5	1
745	5	1
748	5	1
752	5	1
763	5	2
764	5	1
765	5	1
769	5	1
777	5	1
791	5	1
793	5	2
799	5	3
803	5	1
806	5	1
819	5	1
821	5	1
825	5	1
832	5	1
843	5	1
847	5	1
849	5	1
850	5	1
851	5	1
854	5	1
860	5	1
861	5	1
863	5	1
867	5	1
869	5	1
870	5	1
872	5	1
873	5	1
877	5	1
879	5	1
888	5	1
889	5	1
893	5	1
894	5	1
899	5	1
901	5	1
908	5	2
912	5	1
917	5	2
921	5	1
927	5	1
933	5	2
937	5	2
939	5	1
942	5	1
946	5	2
949	5	2
953	5	2
954	5	1
958	5	1
959	5	1
962	5	1
967	5	1
968	5	1
971	5	1
975	5	1
979	5	1
981	5	1
983	5	1
984	5	1
986	5	1
993	5	1
997	5	1
1001	5	1
1003	5	1
1007	5	1
1009	5	1
1010	5	1
1011	5	1
1012	5	1
1021	5	2
1025	5	1
1029	5	1
1040	5	1
1042	5	1
1043	5	1
1044	5	2
1045	5	1
1047	5	1
1049	5	1
1054	5	1
1056	5	1
1057	5	1
1061	5	1
1063	5	1
1064	5	1
1071	5	1
1074	5	1
1076	5	1
1091	5	1
1093	5	2
1096	5	1
1098	5	1
1102	5	1
1107	5	2
1108	5	1
1114	5	1
1117	5	1
1121	5	1
1129	5	1
1135	5	1
1137	5	1
1139	5	1
1141	5	2
1144	5	1
1146	5	1
1152	5	1
1153	5	1
1154	5	2
1158	5	1
1159	5	1
1163	5	1
1166	5	1
1170	5	1
1171	5	1
1173	5	1
1176	5	2
1178	5	1
1180	5	2
1193	5	1
1198	5	1
1201	5	1
1204	5	1
1206	5	1
1209	5	1
1210	5	1
1211	5	2
1213	5	2
1224	5	1
1225	5	1
1226	5	1
1228	5	1
1229	5	1
1234	5	1
1238	5	1
1241	5	1
1254	5	1
1259	5	1
1260	5	1
1263	5	1
1267	5	1
1268	5	1
1271	5	2
1275	5	1
1277	5	1
1280	5	1
1281	5	1
1283	5	3
1284	5	1
1285	5	1
1299	5	2
1302	5	1
1308	5	2
1316	5	1
1320	5	1
1324	5	1
1328	5	1
1330	5	1
1332	5	1
1334	5	1
1342	5	1
1344	5	1
1345	5	1
1357	5	2
1358	5	1
1366	5	1
1372	5	1
1374	5	1
1380	5	1
1381	5	2
1382	5	1
1383	5	1
1385	5	1
1403	5	2
1404	5	1
1412	5	1
1414	5	1
1421	5	1
1427	5	2
1431	5	1
1432	5	1
1433	5	1
1435	5	1
1437	5	1
1438	5	1
1440	5	1
1443	5	1
1445	5	3
1448	5	1
1463	5	1
1464	5	1
1466	5	2
1469	5	1
1471	5	1
1476	5	1
1480	5	2
1487	5	1
1490	5	1
1494	5	1
1503	5	1
1504	5	1
1505	5	1
1509	5	1
1511	5	1
1515	5	1
1528	5	1
1530	5	1
1532	5	1
1534	5	1
1536	5	1
1537	5	1
1540	5	1
1541	5	2
1543	5	1
1545	5	1
1547	5	1
1554	5	1
1560	5	1
1561	5	1
1562	5	1
1570	5	1
1572	5	1
1573	5	1
1575	5	1
1576	5	1
1577	5	1
1580	5	1
1584	5	1
1585	5	2
1586	5	1
1587	5	1
1591	5	1
1596	5	1
1598	5	1
1601	5	1
1603	5	1
1606	5	1
1611	5	1
1614	5	1
1616	5	1
1617	5	2
1618	5	1
1620	5	1
1626	5	1
1631	5	1
1633	5	2
1637	5	1
1639	5	1
1642	5	1
1643	5	1
1652	5	1
1659	5	1
1663	5	1
1664	5	1
1672	5	2
1673	5	1
1675	5	1
1677	5	1
1678	5	1
1679	5	1
1681	5	1
1683	5	1
1690	5	1
1691	5	1
1694	5	1
1695	5	1
1696	5	3
1697	5	1
1701	5	1
1704	5	1
1710	5	1
1713	5	1
1714	5	1
1718	5	1
1722	5	1
1724	5	1
1726	5	1
1728	5	1
1729	5	1
1731	5	1
1743	5	2
1750	5	1
1751	5	1
1763	5	1
1764	5	1
1770	5	1
1772	5	1
1773	5	1
1774	5	1
1775	5	1
1780	5	1
1783	5	1
1794	5	1
1803	5	1
1805	5	1
1821	5	1
1829	5	1
1835	5	1
1841	5	1
1845	5	1
1854	5	1
1857	5	1
1858	5	1
1859	5	1
1861	5	1
1867	5	1
1872	5	1
1882	5	1
1884	5	1
1886	5	1
1888	5	1
1890	5	2
1895	5	1
1898	5	1
1902	5	1
1907	5	1
1909	5	1
1911	5	1
1912	5	1
1914	5	1
1918	5	1
1921	5	2
1922	5	2
1924	5	1
1931	5	1
1932	5	1
1933	5	1
1935	5	1
1937	5	1
1938	5	1
1939	5	1
1945	5	2
1948	5	1
1949	5	1
1954	5	1
1958	5	1
1961	5	1
1967	5	1
1970	5	1
1973	5	1
1974	5	1
1977	5	1
1978	5	1
1982	5	1
1990	5	1
1997	5	1
2005	5	1
2010	5	1
2011	5	1
2014	5	1
2019	5	1
2022	5	1
2024	5	1
2032	5	1
2035	5	1
2038	5	1
2039	5	1
2048	5	2
2049	5	1
2057	5	3
2062	5	2
2063	5	1
2065	5	1
2069	5	1
2073	5	1
2076	5	1
2080	5	1
2087	5	1
2088	5	1
2089	5	1
2091	5	2
2094	5	1
2096	5	1
2097	5	1
2099	5	1
2101	5	2
2107	5	1
2110	5	2
2111	5	2
2115	5	1
2118	5	1
2121	5	1
2122	5	1
2124	5	1
2132	5	1
2134	5	1
2135	5	1
2146	5	2
2147	5	1
2152	5	1
2153	5	1
2154	5	2
2155	5	1
2156	5	1
2157	5	1
2159	5	1
2164	5	1
2165	5	1
2170	5	2
2172	5	1
2177	5	1
2179	5	1
2183	5	1
2185	5	1
2186	5	2
2189	5	1
2191	5	1
2192	5	1
2196	5	1
2198	5	1
2212	5	1
2218	5	1
2241	5	1
2244	5	1
2245	5	1
2246	5	1
2256	5	1
2257	5	1
2260	5	1
2263	5	1
2265	5	2
2267	5	1
2270	5	1
2271	5	1
2277	5	2
2279	5	1
2289	5	1
2294	5	1
2295	5	1
2301	5	1
2308	5	1
2309	5	1
2310	5	1
2312	5	1
2316	5	1
2320	5	1
2321	5	1
2325	5	1
2329	5	1
2334	5	1
2336	5	1
2337	5	1
2339	5	2
2345	5	1
2347	5	1
2350	5	1
2359	5	1
2366	5	1
2370	5	1
2371	5	1
2372	5	1
2378	5	1
2382	5	1
2386	5	1
2389	5	1
2390	5	1
2391	5	2
2393	5	1
2394	5	1
2398	5	1
2403	5	1
2404	5	1
2405	5	1
2409	5	1
2419	5	1
2426	5	1
2427	5	1
2430	5	1
2433	5	1
2436	5	1
2438	5	1
2440	5	1
2443	5	1
2444	5	1
2447	5	1
2449	5	1
2453	5	1
2454	5	1
2455	5	1
2459	5	1
2462	5	1
2463	5	1
2466	5	1
2467	5	1
2468	5	1
2469	5	1
2471	5	1
2480	5	2
2481	5	1
2482	5	2
2484	5	1
2485	5	1
2493	5	1
2496	5	1
2497	5	1
2509	5	1
2519	5	2
2521	5	1
2523	5	1
2524	5	1
2525	5	1
2526	5	1
2530	5	1
2532	5	1
2534	5	1
2536	5	1
2537	5	1
2538	5	2
2539	5	1
2540	5	1
2541	5	2
2542	5	1
2545	5	1
2546	5	1
2547	5	1
2548	5	1
2552	5	1
2561	5	1
2563	5	1
2566	5	1
2567	5	1
2568	5	1
2569	5	1
2571	5	2
2572	5	1
2574	5	1
2575	5	1
2580	5	1
2582	5	1
2583	5	1
2589	5	1
2590	5	1
2591	5	1
2593	5	1
2596	5	1
2597	5	2
2598	5	1
2605	5	1
2610	5	1
2613	5	1
2619	5	2
2620	5	2
2621	5	1
2624	5	1
2625	5	1
2626	5	1
2628	5	1
2630	5	1
2638	5	1
2639	5	1
2646	5	1
2647	5	1
2648	5	1
2649	5	1
2650	5	1
2652	5	1
2655	5	1
2656	5	1
2659	5	1
2660	5	1
2662	5	1
2667	5	1
2669	5	1
2673	5	1
2676	5	1
2681	5	1
2683	5	1
2684	5	1
2685	5	1
2688	5	3
2690	5	1
2695	5	2
2703	5	2
2709	5	1
2711	5	1
2712	5	1
2713	5	1
2714	5	1
2720	5	1
2723	5	1
2724	5	1
2726	5	1
2727	5	1
2728	5	1
2731	5	1
2733	5	1
2734	5	1
2735	5	1
2738	5	1
2739	5	1
2740	5	1
2742	5	1
2743	5	1
2744	5	1
2745	5	1
2746	5	1
2749	5	1
2750	5	1
2751	5	1
2754	5	1
2756	5	1
2757	5	1
2761	5	1
2763	5	1
2764	5	1
2767	5	1
2768	5	1
2769	5	1
2771	5	1
2773	5	1
2776	5	1
2777	5	1
2779	5	1
2781	5	1
2782	5	1
2785	5	1
2787	5	1
2788	5	1
2789	5	1
2790	5	1
2791	5	1
2792	5	1
2793	5	1
2794	5	1
2795	5	1
2796	5	1
2798	5	1
2799	5	1
2800	5	1
2801	5	1
2802	5	1
2803	5	1
2804	5	1
2805	5	1
2806	5	1
2808	5	1
2809	5	1
2810	5	1
2811	5	1
2813	5	1
2814	5	1
2815	5	1
2816	5	1
2817	5	1
2818	5	1
2819	5	1
2820	5	1
2821	5	2
2822	5	1
2823	5	1
2825	5	1
2826	5	1
2827	5	1
2828	5	1
2829	5	1
2831	5	1
2834	5	1
2835	5	1
2836	5	1
2837	5	1
2839	5	1
2840	5	1
2841	5	1
2842	5	1
2843	5	1
2844	5	1
2845	5	1
2846	5	1
2847	5	1
2848	5	1
2849	5	1
2850	5	1
2851	5	1
2852	5	1
2853	5	1
2854	5	1
2855	5	1
2856	5	1
2857	5	1
2858	5	1
2859	5	1
2860	5	1
2861	5	1
2862	5	1
2863	5	1
2864	5	1
2866	5	1
2867	5	1
2868	5	1
2869	5	1
2870	5	1
2871	5	1
2872	5	1
2873	5	1
2874	5	1
2875	5	1
2876	5	1
2878	5	1
2879	5	1
2880	5	1
2881	5	1
2882	5	1
2883	5	1
2884	5	1
2885	5	1
2886	5	1
2887	5	1
2888	5	1
2889	5	1
2890	5	1
2893	5	1
2894	5	1
2895	5	1
2896	5	1
2897	5	1
2898	5	1
2899	5	1
2900	5	1
2902	5	1
2903	5	1
2904	5	1
2905	5	1
2906	5	1
2907	5	1
2908	5	1
2909	5	1
2910	5	1
2911	5	1
2912	5	1
2913	5	1
2914	5	1
2915	5	1
2916	5	1
2917	5	1
2918	5	1
2919	5	1
2920	5	1
2921	5	1
2922	5	1
2923	5	1
2924	5	1
2925	5	1
2926	5	1
2927	5	1
2928	5	1
2929	5	1
2930	5	1
2931	5	1
2933	5	1
2934	5	1
2935	5	1
2936	5	1
2937	5	1
2938	5	1
2939	5	1
2940	5	1
2941	5	1
2942	5	1
2943	5	1
2944	5	1
2945	5	1
2946	5	1
2947	5	1
2948	5	1
2949	5	1
2950	5	1
2951	5	1
2952	5	1
2953	5	1
2954	5	1
2955	5	1
2956	5	1
2957	5	1
2958	5	1
2959	5	1
2960	5	1
2961	5	1
2962	5	1
2963	5	1
2964	5	1
2965	5	1
2966	5	1
2967	5	1
2968	5	1
2969	5	1
2970	5	1
2971	5	1
2972	5	1
2973	5	1
2974	5	1
2975	5	1
2976	5	1
2977	5	1
2978	5	1
2979	5	1
2980	5	1
2981	5	1
2982	5	1
2983	5	1
2984	5	1
2985	5	1
2986	5	1
2987	5	1
2988	5	1
2989	5	1
2990	5	1
2991	5	1
2992	5	1
2995	5	2
3003	5	1
3005	5	1
3011	5	1
3014	5	1
3020	5	1
3022	5	1
3030	5	1
3033	5	1
3037	5	1
3038	5	2
3042	5	1
3044	5	1
3053	5	1
3058	5	1
3062	5	1
3063	5	1
3065	5	1
3066	5	1
3073	5	1
3075	5	1
3077	5	1
3078	5	1
3083	5	1
3085	5	1
3086	5	2
3087	5	1
3088	5	1
3090	5	1
3091	5	2
3092	5	1
3093	5	1
3095	5	1
3097	5	1
3100	5	1
3105	5	1
3106	5	1
3107	5	1
3111	5	1
3113	5	1
3114	5	1
3121	5	1
3122	5	1
3124	5	1
3126	5	1
3128	5	1
3130	5	1
3131	5	1
3132	5	1
3134	5	1
3138	5	1
3139	5	1
3140	5	1
3143	5	1
3147	5	1
3149	5	3
3150	5	2
3152	5	2
3155	5	2
3157	5	1
3162	5	1
3166	5	1
3170	5	3
3171	5	1
3173	5	1
3175	5	1
3178	5	1
3181	5	1
3183	5	1
3184	5	2
3186	5	1
3187	5	1
3188	5	2
3189	5	1
1	6	1
2	6	1
3	6	1
4	6	1
5	6	1
6	6	1
7	6	1
8	6	1
9	6	1
10	6	3
11	6	1
12	6	1
13	6	1
14	6	1
15	6	1
16	6	1
17	6	1
18	6	1
19	6	1
20	6	1
21	6	1
22	6	1
23	6	1
24	6	1
25	6	1
26	6	1
27	6	1
28	6	1
29	6	1
30	6	1
31	6	1
32	6	1
33	6	1
34	6	1
35	6	1
36	6	1
37	6	1
38	6	1
39	6	1
40	6	1
41	6	1
42	6	1
43	6	1
44	6	1
45	6	1
46	6	1
47	6	1
48	6	1
49	6	1
50	6	1
51	6	1
52	6	1
53	6	1
54	6	1
55	6	1
56	6	1
57	6	1
58	6	1
59	6	1
60	6	1
61	6	1
62	6	1
63	6	1
64	6	1
65	6	1
66	6	1
67	6	1
68	6	1
69	6	1
70	6	1
71	6	1
72	6	1
73	6	1
74	6	1
75	6	1
76	6	1
77	6	1
78	6	1
79	6	1
80	6	1
81	6	1
82	6	1
83	6	1
84	6	1
85	6	1
86	6	1
87	6	1
88	6	1
89	6	1
90	6	1
91	6	1
92	6	1
93	6	1
94	6	1
95	6	1
96	6	1
97	6	1
98	6	1
99	6	1
100	6	1
101	6	1
102	6	1
103	6	1
104	6	1
105	6	1
106	6	1
107	6	1
108	6	1
109	6	1
110	6	1
111	6	1
112	6	1
113	6	1
114	6	1
115	6	1
116	6	1
117	6	1
118	6	1
119	6	1
120	6	1
121	6	1
122	6	1
123	6	1
124	6	1
125	6	1
126	6	1
127	6	1
128	6	1
129	6	1
130	6	1
131	6	1
132	6	1
133	6	1
134	6	1
135	6	1
136	6	1
137	6	1
138	6	1
139	6	1
140	6	1
141	6	1
142	6	1
143	6	1
144	6	1
145	6	1
146	6	1
147	6	1
148	6	1
149	6	1
150	6	1
151	6	1
152	6	1
153	6	1
154	6	1
155	6	1
156	6	1
157	6	1
158	6	1
159	6	1
160	6	1
161	6	1
162	6	1
163	6	1
164	6	1
165	6	1
166	6	1
167	6	1
168	6	1
169	6	1
170	6	1
171	6	1
172	6	1
173	6	1
174	6	1
175	6	1
176	6	1
177	6	1
178	6	1
179	6	1
180	6	1
181	6	1
182	6	1
183	6	1
184	6	1
185	6	1
186	6	1
187	6	1
188	6	1
189	6	1
190	6	1
191	6	1
192	6	1
193	6	1
194	6	1
195	6	1
196	6	1
197	6	1
198	6	1
199	6	1
200	6	1
201	6	1
202	6	1
203	6	1
204	6	1
205	6	1
206	6	1
207	6	1
208	6	1
209	6	1
210	6	1
211	6	1
212	6	1
213	6	1
214	6	1
215	6	1
216	6	1
217	6	1
218	6	1
219	6	1
220	6	1
221	6	1
222	6	1
223	6	1
224	6	1
225	6	1
226	6	1
227	6	1
228	6	1
229	6	1
230	6	1
231	6	1
232	6	1
233	6	1
234	6	1
235	6	1
236	6	1
237	6	1
238	6	1
239	6	1
240	6	1
241	6	1
242	6	1
243	6	1
244	6	1
245	6	1
246	6	1
247	6	1
248	6	1
249	6	1
250	6	1
251	6	1
252	6	1
253	6	1
254	6	1
255	6	1
256	6	1
257	6	1
258	6	1
259	6	1
260	6	1
261	6	1
262	6	1
263	6	1
264	6	1
265	6	1
266	6	1
267	6	1
268	6	1
269	6	1
270	6	1
271	6	1
272	6	1
273	6	1
274	6	1
275	6	1
276	6	1
277	6	1
278	6	1
279	6	1
280	6	1
281	6	1
282	6	1
283	6	1
284	6	1
285	6	1
286	6	1
287	6	1
288	6	1
289	6	1
290	6	1
291	6	1
292	6	1
293	6	1
294	6	1
295	6	1
296	6	1
297	6	1
298	6	1
299	6	1
300	6	1
301	6	1
302	6	1
303	6	1
304	6	1
305	6	1
306	6	1
307	6	1
308	6	1
309	6	1
310	6	1
311	6	1
312	6	1
313	6	1
314	6	1
315	6	1
316	6	1
317	6	1
318	6	1
319	6	1
320	6	1
321	6	1
322	6	1
323	6	1
324	6	1
325	6	1
326	6	1
327	6	1
328	6	1
329	6	1
330	6	1
331	6	1
332	6	1
333	6	1
334	6	1
335	6	1
336	6	1
337	6	1
338	6	1
339	6	1
340	6	1
341	6	1
342	6	1
343	6	1
344	6	1
345	6	1
346	6	1
347	6	1
348	6	1
349	6	1
350	6	1
351	6	1
352	6	1
353	6	1
354	6	1
355	6	1
356	6	1
357	6	1
358	6	1
359	6	1
360	6	1
361	6	1
362	6	1
363	6	1
364	6	1
365	6	1
366	6	1
367	6	1
368	6	1
369	6	1
370	6	1
371	6	1
372	6	1
373	6	1
374	6	1
375	6	1
376	6	1
377	6	1
378	6	1
379	6	1
380	6	1
381	6	1
382	6	1
383	6	1
384	6	1
385	6	1
386	6	1
387	6	1
388	6	1
389	6	1
390	6	1
391	6	1
392	6	1
393	6	1
394	6	1
395	6	1
396	6	1
397	6	1
398	6	1
399	6	1
400	6	1
401	6	1
402	6	1
403	6	1
404	6	1
405	6	1
406	6	1
407	6	1
408	6	1
409	6	1
410	6	1
411	6	1
412	6	1
413	6	1
414	6	1
415	6	1
416	6	1
417	6	1
418	6	1
419	6	1
420	6	1
421	6	1
422	6	1
423	6	1
424	6	1
425	6	1
426	6	1
427	6	1
428	6	1
429	6	1
430	6	1
431	6	1
432	6	1
433	6	1
434	6	1
435	6	1
436	6	1
437	6	1
438	6	1
439	6	1
440	6	1
441	6	1
442	6	1
443	6	1
444	6	1
445	6	1
446	6	1
447	6	1
448	6	1
449	6	1
450	6	1
451	6	1
452	6	1
453	6	1
454	6	1
455	6	1
456	6	1
457	6	1
458	6	1
459	6	1
460	6	1
461	6	1
462	6	1
463	6	1
464	6	1
465	6	1
466	6	1
467	6	1
468	6	1
469	6	1
470	6	1
471	6	1
472	6	1
473	6	1
474	6	1
475	6	1
476	6	1
477	6	1
478	6	1
479	6	1
480	6	1
481	6	1
482	6	1
483	6	1
484	6	1
485	6	1
486	6	1
487	6	1
488	6	1
489	6	1
490	6	2
491	6	1
492	6	1
493	6	1
494	6	1
495	6	1
496	6	1
497	6	1
498	6	1
499	6	1
500	6	1
501	6	1
502	6	1
503	6	1
504	6	1
505	6	1
506	6	1
507	6	1
508	6	1
509	6	1
510	6	1
511	6	1
512	6	1
513	6	1
514	6	1
515	6	1
516	6	1
517	6	1
518	6	1
519	6	1
520	6	1
521	6	1
522	6	1
523	6	1
524	6	1
525	6	1
526	6	1
527	6	1
528	6	1
529	6	1
530	6	1
531	6	1
532	6	1
533	6	1
534	6	1
535	6	1
536	6	1
537	6	1
538	6	1
539	6	1
540	6	1
541	6	1
542	6	1
543	6	1
544	6	1
545	6	1
546	6	1
547	6	1
548	6	1
549	6	1
550	6	1
551	6	1
552	6	1
553	6	1
554	6	1
555	6	1
556	6	1
557	6	1
558	6	1
559	6	1
560	6	1
561	6	1
562	6	1
563	6	1
564	6	1
565	6	1
566	6	1
567	6	1
568	6	1
569	6	1
570	6	1
571	6	1
572	6	1
573	6	1
574	6	1
575	6	1
576	6	1
577	6	1
578	6	1
579	6	1
580	6	1
581	6	1
582	6	1
583	6	1
584	6	1
585	6	1
586	6	1
587	6	1
588	6	1
589	6	1
590	6	1
591	6	1
592	6	1
593	6	1
594	6	1
595	6	1
596	6	1
597	6	1
598	6	1
599	6	1
600	6	3
601	6	1
602	6	1
603	6	1
604	6	1
605	6	1
606	6	1
607	6	1
608	6	1
609	6	1
610	6	1
611	6	1
612	6	1
613	6	1
614	6	1
615	6	1
616	6	1
617	6	1
618	6	1
619	6	1
620	6	1
621	6	1
622	6	1
623	6	1
624	6	1
625	6	1
626	6	1
627	6	1
628	6	1
629	6	1
630	6	1
631	6	1
632	6	1
633	6	1
634	6	1
635	6	1
636	6	1
637	6	1
638	6	1
639	6	1
640	6	1
641	6	1
642	6	1
643	6	1
644	6	1
645	6	1
646	6	1
647	6	1
648	6	1
649	6	1
650	6	1
651	6	2
652	6	1
653	6	1
654	6	1
655	6	1
656	6	1
657	6	1
658	6	1
659	6	1
660	6	1
661	6	1
662	6	1
663	6	1
664	6	1
665	6	1
666	6	1
667	6	1
668	6	1
669	6	1
670	6	1
671	6	1
672	6	1
673	6	1
674	6	1
675	6	1
676	6	1
677	6	1
678	6	1
679	6	1
680	6	1
681	6	1
682	6	1
683	6	1
684	6	1
685	6	1
686	6	1
687	6	1
688	6	1
689	6	1
690	6	1
691	6	1
692	6	1
693	6	1
694	6	1
695	6	1
696	6	1
697	6	1
698	6	1
699	6	1
700	6	1
701	6	1
702	6	1
703	6	1
704	6	1
705	6	1
706	6	1
707	6	1
708	6	1
709	6	1
710	6	1
711	6	1
712	6	1
713	6	1
714	6	1
715	6	1
716	6	1
717	6	1
718	6	1
719	6	1
720	6	1
721	6	1
722	6	1
723	6	1
724	6	1
725	6	1
726	6	1
727	6	1
728	6	1
729	6	1
730	6	1
731	6	1
732	6	1
733	6	1
734	6	1
735	6	1
736	6	1
737	6	1
738	6	1
739	6	1
740	6	1
741	6	1
742	6	1
743	6	1
744	6	1
745	6	1
746	6	1
747	6	1
748	6	1
749	6	1
750	6	1
751	6	1
752	6	1
753	6	1
754	6	1
755	6	1
756	6	1
757	6	1
758	6	1
759	6	1
760	6	1
761	6	1
762	6	1
763	6	1
764	6	1
765	6	1
766	6	1
767	6	1
768	6	1
769	6	1
770	6	1
771	6	1
772	6	1
773	6	1
774	6	1
775	6	1
776	6	1
777	6	1
778	6	1
779	6	1
780	6	1
781	6	1
782	6	1
783	6	1
784	6	1
785	6	1
786	6	1
787	6	1
788	6	1
789	6	1
790	6	1
791	6	1
792	6	1
793	6	1
794	6	1
795	6	1
796	6	1
797	6	1
798	6	1
799	6	1
800	6	1
801	6	1
802	6	1
803	6	1
804	6	1
805	6	1
806	6	1
807	6	1
808	6	1
809	6	1
810	6	1
811	6	1
812	6	1
813	6	1
814	6	1
815	6	1
816	6	1
817	6	1
818	6	1
819	6	1
820	6	1
821	6	1
822	6	1
823	6	1
824	6	1
825	6	1
826	6	1
827	6	1
828	6	1
829	6	1
830	6	1
831	6	1
832	6	1
833	6	1
834	6	1
835	6	1
836	6	1
837	6	1
838	6	1
839	6	1
840	6	1
841	6	1
842	6	1
843	6	1
844	6	1
845	6	1
846	6	1
847	6	1
848	6	1
849	6	1
850	6	1
851	6	1
852	6	1
