360	135354701964251137
361	135353944036753409
362	135352818189090816
363	135352685464535040
364	135351716215390208
365	135351642336931840
366	135351105080139776
367	135350241972064256
368	135350083339300864
369	135349714005659648
370	135349684951728128
371	135345846584745984
372	135345337035522048
373	135344118321786880
374	135342918394314752
375	135341752759488512
376	135339964027240449
377	135339679473090561
378	135338776309407744
379	135337652902830080
380	135336045536485376
381	135334949543874561
382	135332747068710913
383	135332064638681088
384	135331635863355392
385	135330354939699200
386	135330250581217280
387	135329176122179585
388	135328767722795009
389	135327672799727616
390	135327653497536512
391	135327584916480001
392	135327102156275712
393	135326926687576064
394	135326112308936704
395	135325591267323904
396	135324790234943488
397	135324276977967104
398	135323069312008193
399	135322621746225152
400	135322065359220736
401	135319563834363905
402	135316701238665216
403	135316392458199040
404	135315421288087552
405	135314893862735873
406	135314740145692673
407	135314609669275648
408	135313326405193728
409	135312098816294912
410	135311820029296641
411	135311500805025794
412	135310966987563008
413	135310515114225664
414	135310233143750656
415	135307553826545664
416	135306332566851584
417	135306206796451840
418	135304982458146816
419	135302744406900736
420	135302601897033728
421	135302252167577600
422	135300241669894144
423	135299488611975168
424	135299447184822272
425	135296956619685890
426	135296612384768000
427	135296605443207168
428	135294391505010688
429	135294388589957120
430	135293744047067136
431	135293565919166464
432	135293431785332736
433	135285993732440065
434	135285625770344448
435	135285433776087041
436	135284081033355264
437	135282280741605376
438	135281893024333825
439	135280620317319168
440	135280010901725184
441	135279530494537728
442	135279404459900929
443	135278712458448896
444	135278205778145281
445	135278002018848768
446	135275855910928384
447	135274672123162624
448	135274560340770816
449	135273732968153088
450	135273301768544256
451	135272747138945024
452	135272571452141568
453	135270903851401216
454	135268174391283713
455	135266722209988608
456	135266344538095616
457	135265069939425280
458	135264874489069568
459	135263226836426752
460	135262537401909248
461	135260457379430400
462	135260308783636480
463	135259117848756226
464	135258992527147008
465	135256991764463616
466	135255523460268033
467	135254018208444416
468	135253017334259712
469	135249825166921728
470	135248820245245953
471	135246046656872449
472	135245986384711680
473	135245679223259136
474	135243476928442368
475	135243475808550912
476	135243282576977921
477	135243121968693248
478	135243072928874496
479	135242793965719552
480	135242458245234688
481	135241851673395201
482	135241297744236544
483	135240997658574848
484	135240888682160128
485	135240265958043648
486	135240122420559872
487	135239021201854464
488	135238714552107008
489	135238423488380928
490	135238256571846656
491	135237951520112640
492	135237464733396992
493	135236982568787968
494	135236609099579392
495	135235545302450176
496	135234546261176321
497	135234152629927936
498	135233796428664833
499	135233169262788608
500	135232986856701952
501	135232807965425664
502	135231946216316928
503	135231697179512832
504	135230674398482434
505	135230593813323778
506	135230360102510592
507	135229793946976256
508	135229075466895360
509	135228741612879872
510	135228076685672448
511	135227705531711488
512	135227195206533121
513	135227190789947392
514	135227039530749952
515	135226995687686144
516	135226789206310913
517	135226579608543232
518	135222233328132097
519	135222161899139072
520	135221699800088577
521	135221072550301696
522	135220578377404417
523	135220206237782017
524	135219472565940224
525	135219222782554112
526	135218689585840130
527	135218175800381440
528	135216859002834945
529	135215564925837312
530	135215439713288192
531	135213964694007808
532	135213790072549376
533	135213378200276992
534	135213159953866752
535	135212317255282690
536	135212129455312896
537	135211690194255872
538	135211280234577921
539	135210599419346944
540	135210323400605696
541	135210221042806784
542	135210102620815360
543	135209198890921984
544	135208030777249792
545	135207575741411328
546	135207426445164545
547	135206521507299328
548	135206438699139072
549	135206299746041856
550	135206262454489088
551	135205104381992960
552	135204256310493184
553	135203726725087232
554	135203482704674816
555	135203041405177856
556	135203004986032128
557	135202342411845632
558	135201985002610689
559	135201570177556480
560	135200987920080896
561	135200959423987713
562	135200364285796353
563	135200116201103360
564	135200007165984768
565	135199707877228545
566	135198761898090496
567	135198646290485251
568	135197700676259840
569	135196629333585920
570	135196611667169280
571	135196395815710720
572	135195891538735104
573	135195632007786497
574	135195493818044416
575	135194759219257344
576	135194430071250945
577	135192810138771456
578	135192785371414528
579	135191773038383106
580	135191561368649728
581	135191368455819264
582	135190964657594368
583	135190949662957568
584	135190829596819457
585	135190430764634112
586	135190245556760576
587	135189277607858176
588	135186748476100608
589	135186192407859202
590	135185874680938497
591	135185724952690688
592	135185429258440704
593	135185093852545024
594	135183331334692864
595	135182926022328320
596	135181982878531584
597	135181566455447552
598	135181239526244352
599	135181123998326784
600	135180881802436608
601	135180869752197120
602	135180361448693760
603	135179516640366593
604	135178061867003904
605	135177260616531969
606	135176056108888064
607	135176000479825920
608	135174189983342592
609	135173337805623296
610	135172728209670144
611	135172696257466370
612	135172125697904640
613	135169550382661633
614	135169441733410816
615	135169007564238848
616	135167392736227328
617	135167315263225856
618	135166180452352000
619	135165545363423232
620	135164110777229312
621	135162906219253760
622	135162805258162176
623	135162545181949955
624	135162413984120833
625	135161818124525568
626	135161214606114816
627	135160643337728000
628	135159155106385921
629	135157343854923778
630	135157229644021760
631	135156907592785920
632	135156150025994240
633	135155955733250048
634	135154871790870528
635	135154827859738625
636	135153352383266816
637	135153126314475521
638	135152687409930240
639	135152640907689984
640	135150945842638848
641	135149522484604929
642	135148637532590080
643	135145815604854784
644	135145189261053952
645	135143439363870721
646	135140293442940928
647	135140223721017345
648	135139569820631040
649	135139119943782400
650	135137534979219457
651	135137509247172608
652	135136128700387329
653	135136015114436609
654	135135789481857024
655	135135647391424512
656	135135445871886336
657	135135336698347520
658	135135172831092736
659	135134003874369536
660	135133652471386112
661	135133486804762624
662	135132001912111104
663	135131909037629440
664	135131708092710912
665	135131182047309824
666	135130627040227328
667	135130453513482240
668	135130333971615744
669	135129404882948096
670	135129259881676800
671	135128617956032512
672	135128462557069312
673	135128303139954688
674	135127789392236544
675	135126793689632768
676	135126760646901760
677	135126487782260737
678	135126329451483138
679	135126270185979904
680	135125964580585473
681	135125628398735360
682	135125506101227520
683	135125421275623424
684	135125376614666241
685	135125175850106880
686	135123486350917632
687	135122950562131968
688	135121628504924160
689	135121057400111105
690	135120787903492096
691	135120294334578688
692	135119827512721408
693	135119414570909697
694	135117462457950208
695	135116844393693185
696	135116840186814465
697	135115698635685888
698	135114651489935361
699	135114180507353088
700	135608960232325120
701	135605965792882689
702	135514013948837888
703	135449669336698880
704	135412831075045376
705	135380623278874625
706	135372595628478464
707	135330880200777728
708	135235774923816960
709	135203116852314112
710	135116730782597120
711	135166901147021313
712	135428738690195456
713	135553891130544129
714	135540567936466945
715	135471379553333248
716	135323632577691649
717	135266243631517696
718	135230886424739840
719	135563423101632512
720	135562896766808064
721	135550932430766080
722	135537728287801344
723	135513319489540096
724	135473521492107264
725	135423574226894850
726	135493936927088640
727	135223209074229249
728	135186431202168832
729	135407201664765952
730	135635980060344321
731	135631946540785664
732	135631572874436609
733	135631410345152513
734	135631234436038656
735	135630705483980800
736	135629422588993536
737	135627531410882560
738	135627479095324674
739	135626066030104576
740	135623784119025664
741	135623389179154432
742	135621563016953857
743	135620368370110464
744	135613867400237056
745	135612276634955776
746	135612025891061760
747	135611945083617280
748	135610366624411648
749	135608056565338112
750	135606312674406400
751	135605757050757120
752	135605322369875969
753	135605221693984768
754	135604600752443392
755	135603763321913344
756	135603547797598208
757	135603431858651136
758	135603264589795328
759	135603182557609985
760	135602812762595329
761	135602471786643456
762	135602290714353664
763	135601670821392384
764	135600172951547904
765	135598869726769152
766	135598410609864704
767	135594834252668930
768	135594740488994818
769	135594455385391104
770	135594390138785792
771	135594376859623424
772	135591470462808064
773	135591183731789824
774	135590589201793024
775	135590274708680704
776	135589568123650048
777	135588141049446400
778	135587852842057729
779	135587185968676865
780	135587025721114624
781	135586942841651200
782	135586702583529472
783	135586598220869632
784	135586223669526528
785	135585366282473473
786	135584994339979265
787	135583397442621440
788	135583308032651264
789	135583207960756224
790	135582961402785792
791	135580964180066305
792	135580706662400000
793	135579735370637313
794	135578899613614080
795	135578700220608512
796	135578639986204673
797	135578304160874497
798	135577598154645504
799	135577587480133632
800	135576957365649410
801	135576933672026112
802	135576191439613952
803	135575433759555586
804	135574634421698561
805	135573159113007104
806	135572276727918593
807	135571979435646978
808	135571660748234752
809	135570528399405056
810	135569897794187264
811	135569788977168384
812	135568827021922305
813	135568511014678528
814	135568244722515968
815	135566477813227520
816	135566357436698624
817	135565828769853440
818	135565551312441344
819	135565101574008832
820	135565006648512514
821	135564838159138817
822	135564492070326272
823	135563462452588544
824	135563187557900288
825	135562889665855489
826	135561869158129664
827	135561773393788929
828	135560596446904322
829	135560200324263936
830	135560100478849024
831	135559995239567360
832	135558562251423745
833	135557782316388353
834	135556530723491840
835	135556351089844224
836	135556317627678721
837	135555627048116224
838	135554824602271744
839	135553472400601088
840	135553455916982272
841	135552144597204994
842	135552004603916289
843	135551818288734209
844	135548530688397313
845	135548115230003200
846	135548008547885056
847	135546862638858240
848	135545971705782272
849	135545962570584064
850	135545545623207936
851	135545182576852992
852	135544059568721920
853	135543533661720576
854	135542955720187905
855	135542794092683264
856	135542546125426689
857	135542003051134977
858	135541237368369153
859	135540777580380161
860	135540591940476928
861	135540175664185344
862	135539401412444160
863	135539281274998784
864	135537005013639170
865	135535691454087168
866	135533863916142592
867	135533593182220288
868	135533477184544768
869	135533421198979072
870	135532935737647105
871	135532671639109632
872	135531687806369792
873	135530981141651456
874	135530910706700288
875	135530109816938497
876	135529659218665472
877	135529075904233472
878	135528850317770752
879	135528827886645249
880	135783804701913088
881	135738173283241984
882	135829666861813760
883	135950391551590400
884	135874571814436864
885	135874310463168514
886	135873614946893826
887	135780389116583936
888	135678421228466176
889	135673883549372417
890	135904896280051712
891	135896979531247616
892	135872702299910144
893	135668081254088706
894	135940738721656832
895	135656394127982592
896	135967186102665217
897	135933811266560000
898	135884137222516736
899	135912390771486721
900	135897027925131264
901	135900729805250560
902	135889407063490560
903	135848133275033600
904	135645099567747073
905	136026566772793344
906	136025766524764160
907	136025414740082688
908	136024202305216512
909	136023569795788800
910	136022289010532352
911	136016660908879872
912	136016619074891776
913	136015179807858688
914	136013721133776896
915	136012120876785664
916	136006602296803328
917	136005797086904321
918	136004556818628608
919	136002088260997120
920	136001275065147392
921	136000020083245056
922	135999540397490176
923	135996311500632065
924	135995977688551424
925	135995481380749312
926	135995281207599104
927	135994494209368064
928	135993047925272576
929	135992059604643840
930	135990227473940480
931	135990025782431744
932	135989702565171200
933	135988357590290432
934	135988342784405504
935	135988061099130880
936	135987970191785984
937	135987357810823168
938	135987171478872065
939	135986698277498880
940	135986602999676928
941	135984701369360384
942	135983580248674304
943	135983578294124545
944	135983199594610688
945	135983091142508545
946	135983083890552833
947	135982933319233537
948	135980325267443712
949	135980039014588416
950	135978735680761856
951	135978699127394304
952	135978391752032256
953	135977716079005698
954	135975760266661888
955	135974823598895107
956	135974739217887232
957	135969407305392128
958	135969279957934080
959	135968982506278912
960	135968358137999360
961	135965431348477953
962	135965120365993984
963	135964698146377730
964	135964631071080448
965	135964340254801920
966	135963618461224960
967	135962541095526400
968	135962033148534784
969	135961885773283328
970	135961610488524800
971	135960771661266944
972	135960615599611904
973	135959906430889984
974	135959586711670785
975	135959232116834304
976	135958612437766145
977	135955405972049921
978	135955309213663232
979	135955060789215233
980	135954981034541057
981	135954003463897088
982	135952197908316161
983	135949845696479232
984	135949456347627520
985	135949454665715712
986	135948202913443840
987	135947498048073730
988	135946995901792256
989	135946711674789888
990	135945653091184641
991	135945570350141440
992	135945342406496257
993	135944779707056129
994	135944402026774528
995	135943211817504769
996	135943143144165376
997	135942138310569984
998	135941136702377984
999	135940929138868224
1000	135939658755477504
1001	135939100929822721
1002	135938948441714689
1003	135938751007440897
1004	135938666433486848
1005	135938578617335808
1006	135938249838432256
1007	135938117122260993
1008	135937918521970689
1009	135937776133742592
1010	135937047209848832
1011	135936535915798528
1012	135936271469125632
1013	135935797969956864
1014	135935700699840512
1015	135935338471374848
1016	135934952008192002
1017	135934519252484096
1018	135933730266157056
1019	135932726149791744
1020	135932538781839360
1021	135932014963601408
1022	135931834608533505
1023	135931509088595970
1024	135931390184263680
1025	135931377290969088
1026	135931085325467648
1027	135930434650521600
1028	135929469398552576
1029	135928832988418048
1030	135928417257406464
1031	135927383013330944
1032	135926893257035776
1033	135926884813905920
1034	135926269039755264
1035	135926081470480384
1036	135926042396332033
1037	135925496100831233
1038	135925338625671169
1039	135924799435321346
1040	135924277936525312
1041	135923468217757696
1042	135923445899857920
1043	135923311518552064
1044	135923242249617409
1045	135922536700588032
1046	135922449693937664
1047	135922397260939265
1048	135922334396719105
1049	135922223901982721
1050	135922179513651200
1051	135921759898714112
1052	135921551605366785
1053	135921268821213184
1054	135921240933281793
1055	135920891497418752
1056	135920888028737536
1057	135920521849208832
1058	135919972412166144
1059	135919270050795523
1060	135919031906615296
1061	135918950436454400
1062	135918827174240257
1063	135918392967303169
1064	135918005732392960
1065	135917602089345024
1066	135917190581989376
1067	135917164032045056
1068	135916875984011264
1069	135915968588283904
1070	135915791651573762
1071	135915531701198848
1072	135915055836442624
1073	135915050966859776
1074	135914753464872960
1075	135914511042478080
1076	135913911957467136
1077	135913820756516864
1078	135911970703556608
1079	135911869306249216
1080	135911553919762433
1081	135911062989062144
1082	135910316541358080
1083	135909744127909889
1084	135909625475235842
1085	135909598031904768
1086	135909552276254721
1087	135909275540271104
1088	135907456164433920
1089	135907340183539712
1090	135907265722064897
1091	135904460772880384
1092	135904173584687104
1093	135902794996662273
1094	135900407057752065
1095	135899719175127041
1096	135899495857782784
1097	135898760965390338
1098	135898628463144960
1099	135898472766382080
1100	135898363001450498
1101	135898278284886016
1102	135897940949602304
1103	135897930010869760
1104	135897738092097536
1105	135896082742915072
1106	135896012358291456
1107	135895871727476736
1108	135895386538782721
1109	135895312962297856
1110	135894573489721344
1111	135894497111457792
1112	135894311471562752
1113	135893776592945153
1114	135893359238725632
1115	135893218503041024
1116	135893201050537986
1117	135893182230704130
1118	135893150400126976
1119	135892727740108801
1120	135891735967571968
1121	135891660017123329
1122	135890762981314560
1123	135890448563699712
1124	135889676354592768
1125	135889020554186752
1126	135888802576207872
1127	135886919681847296
1128	135886423910924289
1129	135886012911071232
1130	135885771763757057
1131	135885191993495553
1132	135885158858498048
1133	135884495193776129
1134	135884015273132032
1135	135883918023995392
1136	135883914395914241
1137	135883816601534464
1138	135883551118864385
1139	135883109198602240
1140	135882205451919360
1141	135881813976559616
1142	135881699941814273
1143	135880511716474880
1144	135880055460069376
1145	135878718043340800
1146	135878251502505985
1147	135877668787855360
1148	135877026719596545
1149	135875892076494850
1150	135875724627296256
1151	135875536760221697
1152	135874924303749120
1153	135874729901953024
1154	135874112345210880
1155	135873436286328833
1156	135872552798138369
1157	135872424548909058
1158	135872290599616513
1159	135872253874274304
1160	135872146189713408
1161	135872045287346177
1162	135871546551046144
1163	135870684638347266
1164	135870396191866880
1165	135870001839210496
1166	135867952691036160
1167	135866677412896768
1168	135865920626245632
1169	135865670654103552
1170	135864674972467202
1171	135864359061692417
1172	135864151884046337
1173	135864090412322816
1174	135863957725519872
1175	135863837143470080
1176	135862932209811456
1177	135862854938136576
1178	135862275499241473
1179	135862178048782339
1180	135861883629608960
1181	135861780101595136
1182	135860874425548800
1183	135860377232736256
1184	135860238153814016
1185	135860034247725056
1186	135859226328317953
1187	135858762861903872
1188	135858030574186496
1189	135857795475046400
1190	135857055083921408
1191	135855777360519168
1192	135854743665913856
1193	135854585242845184
1194	135854514950504448
1195	135854463314432000
1196	135853525723922432
1197	135853401740292099
1198	135852980317589505
1199	135852781071372290
1200	135852658924851200
1201	135851946656530433
1202	135851900242378753
1203	135851173205905408
1204	135851049725599744
1205	135850804677586944
1206	135850301847638016
1207	135849469265711104
1208	135849304605728768
1209	135849271781097472
1210	135849162846650368
1211	135848994428567552
1212	135848830938787841
1213	135848506450640896
1214	135847845487058944
1215	135847823823470592
1216	135846914326401024
1217	135845708153630720
1218	135845413491187712
1219	135844619085807616
1220	135844494020055040
1221	135844488580046849
1222	135843481523453952
1223	135843124051324928
1224	135840793490493440
1225	135840574484905984
1226	135840507665457152
1227	135840497309724672
1228	135840224503803904
1229	135839905338241024
1230	135839669517684736
1231	135839025150963712
1232	135837796974870529
1233	135837660907438080
1234	135837656402763776
1235	135837509363040257
1236	135837221486985216
1237	135835727647883264
1238	135835496025817088
1239	135834281053388800
1240	135833365751398402
1241	135830935223537666
1242	135830827987767296
1243	135830695531642880
1244	135830636773654528
1245	135830324037951489
1246	135828384751169536
1247	135828336348897280
1248	135825612844695553
1249	135825475888091137
1250	135824301168394240
1251	135824087560884225
1252	135823530729283584
1253	135823528476950529
1254	135823380812283904
1255	135821065116065792
1256	135820622914781185
1257	135820578232864768
1258	135820293439623168
1259	135819972076253184
1260	135819897631547392
1261	135819869613596673
1262	135818569018642433
1263	135818382384709632
1264	135818351405580289
1265	135817621554728961
1266	135817593528393728
1267	135817176862031873
1268	135817041289547777
1269	135816776058548226
1270	135816724195975169
1271	135815938015633408
1272	135815813469974528
1273	135814046078337025
1274	135813443155529728
1275	135813425048727552
1276	135813028326281216
1277	135813000643874816
1278	135811702175440896
1279	135811688518778880
1280	135811166432804866
1281	135811145880711170
1282	135811007963602944
1283	135810969443119104
1284	135810821954617344
1285	135810783689969664
1286	135810569067429888
1287	135809721948045312
1288	135808047472836608
1289	135807905915092993
1290	135806689113948161
1291	135806246610681856
1292	135805761702989824
1293	135805180896743425
1294	135804949136285696
1295	135804644587872257
1296	135804544968953857
1297	135804454489427968
1298	135804352576241664
1299	135803872160657408
1300	135803377765466112
1301	135802802340499456
1302	135802638695530496
1303	135802472257171457
1304	135801850149605377
1305	135801271436320768
1306	135800967747735552
1307	135800072175763456
1308	135800060272324608
1309	135798982491373568
1310	135798761422209024
1311	135798053671145473
1312	135796802518659073
1313	135796558846373888
1314	135796394794557440
1315	135796207934124032
1316	135796207703441408
1317	135794815479721984
1318	135794653378265089
1319	135794448322928641
1320	135794289765654529
1321	135793940900225024
1322	135793664592060416
1323	135793595629322240
1324	135793154950565888
1325	135791036676063234
1326	135790496781041665
1327	135790057608056832
1328	135789772475088896
1329	135789295041650688
1330	135789175059394560
1331	135789070268891136
1332	135788803318231041
1333	135788747089383424
1334	135788151238168579
1335	135787263039766528
1336	135786949607833600
1337	135785629899436032
1338	135785462194380800
1339	135785226378035200
1340	135785206228598784
1341	135785072803594241
1342	135784682594910209
1343	135784575837286401
1344	135782520565415937
1345	135782442186440704
1346	135781953281593345
1347	135781523998777344
1348	135781193089171456
1349	135781052303155200
1350	135780518569582593
1351	135780300163792896
1352	135780270946254848
1353	135780004775723009
1354	135779991123271680
1355	135778528795967488
1356	135778478074236929
1357	135777258114785280
1358	135777217606197248
1359	135777132675727360
1360	135777075331219457
1361	135776813661167617
1362	135776524048674816
1363	135775857271783424
1364	135775730117259264
1365	135775719077851136
1366	135774815406661632
1367	135774040613855232
1368	135773771134013441
1369	135773422432169986
1370	135773246997016576
1371	135773151962468352
1372	135772015868125184
1373	135771877854543872
1374	135771491710144512
1375	135771186910081024
1376	135771074175574018
1377	135770883729014784
1378	135770822810943488
1379	135770686219227136
1380	135770193908604928
1381	135768394623500289
1382	135768221910450176
1383	135767314556665859
1384	135765943447068674
1385	135765761674326017
1386	135765641071300608
1387	135764357580734464
1388	135763958849212416
1389	135763397089304576
1390	135763091014156289
1391	135763006557655042
1392	135762840689717248
1393	135762660682772481
1394	135762630513139712
1395	135762470575935488
1396	135762051028090880
1397	135761895239073793
1398	135761661876383745
1399	135761244916424705
1400	135760938677698561
1401	135760154464489472
1402	135759917763145728
1403	135759820249759744
1404	135759266421276672
1405	135758294873681920
1406	135756277505732608
1407	135755952233259009
1408	135755278116331520
1409	135754052863668225
1410	135753901340237824
1411	135753378893529088
1412	135753283355684865
1413	135753020045672448
1414	135752162352447489
1415	135751872815443968
1416	135751865349582848
1417	135749841811800064
1418	135748586720854017
1419	135748345699368960
1420	135747514107314176
1421	135747427020972033
1422	135745496672243712
1423	135745262244204545
1424	135745064520531968
1425	135743849850077184
1426	135743504004562944
1427	135743281677090816
1428	135742985592782848
1429	135740833981931521
1430	135740830760710144
1431	135738393844912129
1432	135738125006802946
1433	135737422892900352
1434	135736095785750528
1435	135736030656593921
1436	135735587318661121
1437	135731269383360515
1438	135729947435204608
1439	135728636329336833
1440	135727632766615552
1441	135727232592257026
1442	135720903022608384
1443	135717651468136448
1444	135717358009462784
1445	135716619962953730
1446	135713406287224833
1447	135711943066517504
1448	135708685417709568
1449	135707227452489728
1450	135702911647883264
1451	135698588394196992
1452	135698230552969216
1453	135697842139439104
1454	135696466592280576
1455	135696370337198081
1456	135695165569499137
1457	135694117312282625
1458	135693521557528576
1459	135693114009591808
1460	135689997964681217
1461	135689389090152449
1462	135688108938244096
1463	135687613687402496
1464	135687020549910528
1465	135686389017751552
1466	135684529666015232
1467	135683737504591872
1468	135682695928877057
1469	135682336258924544
1470	135682082281230336
1471	135681817595482112
1472	135681565211631616
1473	135681156522852353
1474	135679180586221568
1475	135678793829449729
1476	135678747302035456
1477	135676894812184577
1478	135675976154742784
1479	135671689718669312
1480	135671209009483777
1481	135669819411415040
1482	135669150159876096
1483	135664536882642944
1484	135664253339316224
1485	135662676998238208
1486	135662473956171777
1487	135662235895857152
1488	135660666928365568
1489	135659568293363712
1490	135659117233717248
1491	135658716719611905
1492	135656803638849537
1493	135654989711421440
1494	135654304928374785
1495	135653474321956864
1496	135652084296069120
1497	135650692206559232
1498	135650240270303232
1499	135649382845517824
